Year,Geography,Age group,Gender,Economic family type,GeoCode,Value
2017,"Edmonton, Alberta",18 to 64 years,All genders,Persons in economic families,,6.1
2017,"Edmonton, Alberta",18 to 64 years,Man+,Persons in economic families,,5.6
2017,"Edmonton, Alberta",18 to 64 years,Woman+,Persons in economic families,,6.6
2017,"Edmonton, Alberta",Total,All genders,Persons not in an economic family,,27.1
2017,"Edmonton, Alberta",Total,Man+,Persons not in an economic family,,21.6
2017,"Edmonton, Alberta",Total,Woman+,Persons not in an economic family,,31.2
2017,"Edmonton, Alberta",,All genders,Non-seniors not in an economic family,,33.0
2017,"Edmonton, Alberta",,Man+,Non-seniors not in an economic family,,24.6
2017,"Edmonton, Alberta",,Woman+,Non-seniors not in an economic family,,40.2
2018,"Edmonton, Alberta",Total,All genders,Total,,7.7
2018,"Edmonton, Alberta",Under 18 years,All genders,Total,,6.3
2018,"Edmonton, Alberta",18 to 64 years,All genders,Total,,8.9
2018,"Edmonton, Alberta",Total,Man+,Total,,6.9
2018,"Edmonton, Alberta",Under 18 years,Man+,Total,,6.5
2018,"Edmonton, Alberta",18 to 64 years,Man+,Total,,7.7
2018,"Edmonton, Alberta",Total,Woman+,Total,,8.4
2018,"Edmonton, Alberta",Under 18 years,Woman+,Total,,6.1
2018,"Edmonton, Alberta",18 to 64 years,Woman+,Total,,10.2
2018,"Edmonton, Alberta",Total,All genders,Persons in economic families,,4.3
2018,"Edmonton, Alberta",Total,Man+,Persons in economic families,,3.9
2018,"Edmonton, Alberta",Total,Woman+,Persons in economic families,,4.7
2018,"Edmonton, Alberta",Under 18 years,All genders,Persons in economic families,,6.1
2018,"Edmonton, Alberta",Under 18 years,All genders,Persons in couple families with children,,4.5
2018,"Edmonton, Alberta",18 to 64 years,All genders,Persons in economic families,,4.0
2018,"Edmonton, Alberta",18 to 64 years,Man+,Persons in economic families,,3.3
2018,"Edmonton, Alberta",18 to 64 years,Woman+,Persons in economic families,,4.6
2018,"Edmonton, Alberta",Total,All genders,Persons not in an economic family,,25.8
2018,"Edmonton, Alberta",Total,Man+,Persons not in an economic family,,22.8
2018,"Edmonton, Alberta",Total,Woman+,Persons not in an economic family,,28.9
2018,"Edmonton, Alberta",,All genders,Non-seniors not in an economic family,,30.0
2018,"Edmonton, Alberta",,Man+,Non-seniors not in an economic family,,25.1
2018,"Edmonton, Alberta",,Woman+,Non-seniors not in an economic family,,36.1
2019,"Edmonton, Alberta",Total,All genders,Total,,10.4
2019,"Edmonton, Alberta",18 to 64 years,All genders,Total,,11.9
2019,"Edmonton, Alberta",Total,Man+,Total,,10.2
2019,"Edmonton, Alberta",Under 18 years,Man+,Total,,9.3
2019,"Edmonton, Alberta",18 to 64 years,Man+,Total,,11.5
2019,"Edmonton, Alberta",Total,Woman+,Total,,10.6
2019,"Edmonton, Alberta",18 to 64 years,Woman+,Total,,12.4
2019,"Edmonton, Alberta",Total,All genders,Persons in economic families,,6.7
2019,"Edmonton, Alberta",Total,Man+,Persons in economic families,,6.2
2019,"Edmonton, Alberta",Total,Woman+,Persons in economic families,,7.3
2019,"Edmonton, Alberta",18 to 64 years,All genders,Persons in economic families,,6.6
2019,"Edmonton, Alberta",18 to 64 years,Man+,Persons in economic families,,6.1
2019,"Edmonton, Alberta",18 to 64 years,Woman+,Persons in economic families,,7.1
2019,"Edmonton, Alberta",Total,All genders,Persons not in an economic family,,31.2
2019,"Edmonton, Alberta",Total,Man+,Persons not in an economic family,,31.9
2019,"Edmonton, Alberta",Total,Woman+,Persons not in an economic family,,30.5
2019,"Edmonton, Alberta",,All genders,Non-seniors not in an economic family,,37.6
2019,"Edmonton, Alberta",,Man+,Non-seniors not in an economic family,,36.2
2019,"Edmonton, Alberta",,Woman+,Non-seniors not in an economic family,,39.4
2020,"Edmonton, Alberta",Total,All genders,Total,,5.5
2020,"Edmonton, Alberta",18 to 64 years,All genders,Total,,6.5
2020,"Edmonton, Alberta",65 years and over,All genders,Total,,4.2
2020,"Edmonton, Alberta",Total,Man+,Total,,5.4
2020,"Edmonton, Alberta",18 to 64 years,Man+,Total,,6.6
2020,"Edmonton, Alberta",Total,Woman+,Total,,5.7
2020,"Edmonton, Alberta",18 to 64 years,Woman+,Total,,6.5
2020,"Edmonton, Alberta",Total,All genders,Persons in economic families,,3.2
2020,"Edmonton, Alberta",Total,Man+,Persons in economic families,,2.8
2020,"Edmonton, Alberta",Total,Woman+,Persons in economic families,,3.6
2020,"Edmonton, Alberta",18 to 64 years,All genders,Persons in economic families,,3.5
2020,"Edmonton, Alberta",18 to 64 years,Man+,Persons in economic families,,3.4
2020,"Edmonton, Alberta",18 to 64 years,Woman+,Persons in economic families,,3.6
2020,"Edmonton, Alberta",Total,All genders,Persons not in an economic family,,19.6
2020,"Edmonton, Alberta",Total,Man+,Persons not in an economic family,,19.7
2020,"Edmonton, Alberta",Total,Woman+,Persons not in an economic family,,19.5
2020,"Edmonton, Alberta",,All genders,Non-seniors not in an economic family,,22.4
2020,"Edmonton, Alberta",,Man+,Non-seniors not in an economic family,,20.5
2020,"Edmonton, Alberta",,Woman+,Non-seniors not in an economic family,,25.2
2021,"Edmonton, Alberta",Total,All genders,Total,,7.7
2021,"Edmonton, Alberta",Under 18 years,All genders,Total,,7.4
2021,"Edmonton, Alberta",18 to 64 years,All genders,Total,,8.3
2021,"Edmonton, Alberta",65 years and over,All genders,Total,,5.5
2021,"Edmonton, Alberta",Total,Man+,Total,,7.7
2021,"Edmonton, Alberta",18 to 64 years,Man+,Total,,8.6
2021,"Edmonton, Alberta",Total,Woman+,Total,,7.7
2021,"Edmonton, Alberta",Under 18 years,Woman+,Total,,8.3
2021,"Edmonton, Alberta",18 to 64 years,Woman+,Total,,8.0
2021,"Edmonton, Alberta",65 years and over,Woman+,Total,,5.7
2021,"Edmonton, Alberta",Total,All genders,Persons in economic families,,4.6
2021,"Edmonton, Alberta",Total,Man+,Persons in economic families,,4.1
2021,"Edmonton, Alberta",Total,Woman+,Persons in economic families,,5.0
2021,"Edmonton, Alberta",Under 18 years,All genders,Persons in economic families,,7.4
2021,"Edmonton, Alberta",18 to 64 years,All genders,Persons in economic families,,4.1
2021,"Edmonton, Alberta",18 to 64 years,Man+,Persons in economic families,,3.9
2021,"Edmonton, Alberta",18 to 64 years,Woman+,Persons in economic families,,4.2
2021,"Edmonton, Alberta",Total,All genders,Persons not in an economic family,,23.5
2021,"Edmonton, Alberta",Total,Man+,Persons not in an economic family,,23.3
2021,"Edmonton, Alberta",Total,Woman+,Persons not in an economic family,,23.8
2021,"Edmonton, Alberta",65 years and over,All genders,Seniors not in an economic family,,19.0
2021,"Edmonton, Alberta",65 years and over,Man+,Seniors not in an economic family,,26.3
2021,"Edmonton, Alberta",65 years and over,Woman+,Seniors not in an economic family,,14.8
2021,"Edmonton, Alberta",,All genders,Non-seniors not in an economic family,,24.7
2021,"Edmonton, Alberta",,Man+,Non-seniors not in an economic family,,22.9
2021,"Edmonton, Alberta",,Woman+,Non-seniors not in an economic family,,27.8
2022,"Edmonton, Alberta",Total,All genders,Total,,11.2
2022,"Edmonton, Alberta",Under 18 years,All genders,Total,,13.0
2022,"Edmonton, Alberta",18 to 64 years,All genders,Total,,11.8
2022,"Edmonton, Alberta",65 years and over,All genders,Total,,6.4
2022,"Edmonton, Alberta",Total,Man+,Total,,10.6
2022,"Edmonton, Alberta",Under 18 years,Man+,Total,,11.7
2022,"Edmonton, Alberta",18 to 64 years,Man+,Total,,11.1
2022,"Edmonton, Alberta",65 years and over,Man+,Total,,6.5
2022,"Edmonton, Alberta",Total,Woman+,Total,,11.9
2022,"Edmonton, Alberta",Under 18 years,Woman+,Total,,14.6
2022,"Edmonton, Alberta",18 to 64 years,Woman+,Total,,12.5
2022,"Edmonton, Alberta",65 years and over,Woman+,Total,,6.3
2022,"Edmonton, Alberta",Total,All genders,Persons in economic families,,8.3
2022,"Edmonton, Alberta",Total,Man+,Persons in economic families,,7.5
2022,"Edmonton, Alberta",Total,Woman+,Persons in economic families,,9.1
2022,"Edmonton, Alberta",65 years and over,All genders,Seniors in economic families,,2.9
2022,"Edmonton, Alberta",Under 18 years,All genders,Persons in economic families,,13.0
2022,"Edmonton, Alberta",Under 18 years,All genders,Persons in couple families with children,,8.2
2022,"Edmonton, Alberta",18 to 64 years,All genders,Persons in economic families,,7.5
2022,"Edmonton, Alberta",18 to 64 years,Man+,Persons in economic families,,6.5
2022,"Edmonton, Alberta",18 to 64 years,Woman+,Persons in economic families,,8.3
2022,"Edmonton, Alberta",Total,All genders,Persons not in an economic family,,25.2
2022,"Edmonton, Alberta",Total,Man+,Persons not in an economic family,,24.6
2022,"Edmonton, Alberta",Total,Woman+,Persons not in an economic family,,26.0
2022,"Edmonton, Alberta",65 years and over,All genders,Seniors not in an economic family,,15.8
2022,"Edmonton, Alberta",65 years and over,Man+,Seniors not in an economic family,,18.8
2022,"Edmonton, Alberta",65 years and over,Woman+,Seniors not in an economic family,,14.3
2022,"Edmonton, Alberta",,All genders,Non-seniors not in an economic family,,28.1
2022,"Edmonton, Alberta",,Man+,Non-seniors not in an economic family,,25.6
2022,"Edmonton, Alberta",,Woman+,Non-seniors not in an economic family,,31.7
2023,"Edmonton, Alberta",Total,All genders,Total,,10.7
2023,"Edmonton, Alberta",Under 18 years,All genders,Total,,12.4
2023,"Edmonton, Alberta",18 to 64 years,All genders,Total,,12.0
2023,"Edmonton, Alberta",65 years and over,All genders,Total,,3.6
2023,"Edmonton, Alberta",Total,Man+,Total,,10.3
2023,"Edmonton, Alberta",Under 18 years,Man+,Total,,14.3
2023,"Edmonton, Alberta",18 to 64 years,Man+,Total,,10.5
2023,"Edmonton, Alberta",65 years and over,Man+,Total,,3.4
2023,"Edmonton, Alberta",Total,Woman+,Total,,11.2
2023,"Edmonton, Alberta",Under 18 years,Woman+,Total,,10.2
2023,"Edmonton, Alberta",18 to 64 years,Woman+,Total,,13.4
2023,"Edmonton, Alberta",65 years and over,Woman+,Total,,3.7
2023,"Edmonton, Alberta",Total,All genders,Persons in economic families,,7.7
2023,"Edmonton, Alberta",Total,Man+,Persons in economic families,,7.8
2023,"Edmonton, Alberta",Total,Woman+,Persons in economic families,,7.7
2023,"Edmonton, Alberta",Under 18 years,All genders,Persons in economic families,,12.3
2023,"Edmonton, Alberta",Under 18 years,All genders,Persons in couple families with children,,7.0
2023,"Edmonton, Alberta",18 to 64 years,All genders,Persons in economic families,,7.5
2023,"Edmonton, Alberta",18 to 64 years,Man+,Persons in economic families,,6.8
2023,"Edmonton, Alberta",18 to 64 years,Woman+,Persons in economic families,,8.1
2023,"Edmonton, Alberta",Total,All genders,Persons not in an economic family,,26.0
2023,"Edmonton, Alberta",Total,Man+,Persons not in an economic family,,23.2
2023,"Edmonton, Alberta",Total,Woman+,Persons not in an economic family,,28.7
2023,"Edmonton, Alberta",65 years and over,All genders,Seniors not in an economic family,,11.6
2023,"Edmonton, Alberta",65 years and over,Man+,Seniors not in an economic family,,16.1
2023,"Edmonton, Alberta",65 years and over,Woman+,Seniors not in an economic family,,9.3
2023,"Edmonton, Alberta",,All genders,Non-seniors not in an economic family,,30.3
2023,"Edmonton, Alberta",,Man+,Non-seniors not in an economic family,,24.5
2023,"Edmonton, Alberta",,Woman+,Non-seniors not in an economic family,,36.8
2015,Manitoba,Total,All genders,Total,46,14.1
2015,Manitoba,Under 18 years,All genders,Total,46,19.3
2015,Manitoba,18 to 64 years,All genders,Total,46,14.2
2015,Manitoba,65 years and over,All genders,Total,46,5.9
2015,Manitoba,Total,Man+,Total,46,14.5
2015,Manitoba,Under 18 years,Man+,Total,46,22.8
2015,Manitoba,18 to 64 years,Man+,Total,46,13.8
2015,Manitoba,65 years and over,Man+,Total,46,3.8
2015,Manitoba,Total,Woman+,Total,46,13.7
2015,Manitoba,Under 18 years,Woman+,Total,46,15.7
2015,Manitoba,18 to 64 years,Woman+,Total,46,14.5
2015,Manitoba,65 years and over,Woman+,Total,46,7.6
2015,Manitoba,Total,All genders,Persons in economic families,46,11.7
2015,Manitoba,Total,Man+,Persons in economic families,46,12.2
2015,Manitoba,Total,Woman+,Persons in economic families,46,11.3
2015,Manitoba,65 years and over,All genders,Seniors in economic families,46,2.0
2015,Manitoba,Under 18 years,All genders,Persons in economic families,46,19.2
2015,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,13.8
2015,Manitoba,Under 18 years,All genders,Persons in all other economic families,46,36.6
2015,Manitoba,18 to 64 years,All genders,Persons in economic families,46,10.5
2015,Manitoba,18 to 64 years,Man+,Persons in economic families,46,9.8
2015,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,11.2
2015,Manitoba,Total,All genders,Persons not in an economic family,46,27.7
2015,Manitoba,Total,Man+,Persons not in an economic family,46,27.5
2015,Manitoba,Total,Woman+,Persons not in an economic family,46,27.9
2015,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,15.5
2015,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,14.1
2015,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,16.2
2015,Manitoba,,All genders,Non-seniors not in an economic family,46,32.7
2015,Manitoba,,Man+,Non-seniors not in an economic family,46,30.9
2015,Manitoba,,Woman+,Non-seniors not in an economic family,46,35.1
2016,Manitoba,Total,All genders,Total,46,12.4
2016,Manitoba,Under 18 years,All genders,Total,46,15.5
2016,Manitoba,18 to 64 years,All genders,Total,46,13.1
2016,Manitoba,65 years and over,All genders,Total,46,4.9
2016,Manitoba,Total,Man+,Total,46,12.5
2016,Manitoba,Under 18 years,Man+,Total,46,16.7
2016,Manitoba,18 to 64 years,Man+,Total,46,12.9
2016,Manitoba,65 years and over,Man+,Total,46,3.9
2016,Manitoba,Total,Woman+,Total,46,12.2
2016,Manitoba,Under 18 years,Woman+,Total,46,14.2
2016,Manitoba,18 to 64 years,Woman+,Total,46,13.3
2016,Manitoba,65 years and over,Woman+,Total,46,5.7
2016,Manitoba,Total,All genders,Persons in economic families,46,10.0
2016,Manitoba,Total,Man+,Persons in economic families,46,9.8
2016,Manitoba,Total,Woman+,Persons in economic families,46,10.3
2016,Manitoba,65 years and over,Man+,Seniors in economic families,46,2.5
2016,Manitoba,Under 18 years,All genders,Persons in economic families,46,15.5
2016,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,12.1
2016,Manitoba,18 to 64 years,All genders,Persons in economic families,46,9.2
2016,Manitoba,18 to 64 years,Man+,Persons in economic families,46,8.1
2016,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,10.3
2016,Manitoba,Total,All genders,Persons not in an economic family,46,26.1
2016,Manitoba,Total,Man+,Persons not in an economic family,46,28.1
2016,Manitoba,Total,Woman+,Persons not in an economic family,46,23.9
2016,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,10.5
2016,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,8.4
2016,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,11.5
2016,Manitoba,,All genders,Non-seniors not in an economic family,46,33.7
2016,Manitoba,,Man+,Non-seniors not in an economic family,46,33.6
2016,Manitoba,,Woman+,Non-seniors not in an economic family,46,34.0
2017,Manitoba,Total,All genders,Total,46,11.2
2017,Manitoba,Under 18 years,All genders,Total,46,12.8
2017,Manitoba,18 to 64 years,All genders,Total,46,12.1
2017,Manitoba,65 years and over,All genders,Total,46,5.4
2017,Manitoba,Total,Man+,Total,46,10.9
2017,Manitoba,Under 18 years,Man+,Total,46,11.7
2017,Manitoba,18 to 64 years,Man+,Total,46,12.1
2017,Manitoba,65 years and over,Man+,Total,46,4.7
2017,Manitoba,Total,Woman+,Total,46,11.5
2017,Manitoba,Under 18 years,Woman+,Total,46,13.9
2017,Manitoba,18 to 64 years,Woman+,Total,46,12.2
2017,Manitoba,65 years and over,Woman+,Total,46,6.0
2017,Manitoba,Total,All genders,Persons in economic families,46,8.4
2017,Manitoba,Total,Man+,Persons in economic families,46,7.5
2017,Manitoba,Total,Woman+,Persons in economic families,46,9.2
2017,Manitoba,65 years and over,All genders,Seniors in economic families,46,2.8
2017,Manitoba,65 years and over,Man+,Seniors in economic families,46,3.0
2017,Manitoba,65 years and over,Woman+,Seniors in economic families,46,2.4
2017,Manitoba,Under 18 years,All genders,Persons in economic families,46,12.8
2017,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,9.7
2017,Manitoba,18 to 64 years,All genders,Persons in economic families,46,7.6
2017,Manitoba,18 to 64 years,Man+,Persons in economic families,46,6.6
2017,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,8.6
2017,Manitoba,Total,All genders,Persons not in an economic family,46,27.8
2017,Manitoba,Total,Man+,Persons not in an economic family,46,29.9
2017,Manitoba,Total,Woman+,Persons not in an economic family,46,25.5
2017,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,11.5
2017,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,10.2
2017,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,12.1
2017,Manitoba,,All genders,Non-seniors not in an economic family,46,35.2
2017,Manitoba,,Man+,Non-seniors not in an economic family,46,35.1
2017,Manitoba,,Woman+,Non-seniors not in an economic family,46,35.2
2018,Manitoba,Total,All genders,Total,46,11.2
2018,Manitoba,Under 18 years,All genders,Total,46,13.0
2018,Manitoba,18 to 64 years,All genders,Total,46,11.8
2018,Manitoba,65 years and over,All genders,Total,46,6.1
2018,Manitoba,Total,Man+,Total,46,11.3
2018,Manitoba,Under 18 years,Man+,Total,46,13.7
2018,Manitoba,18 to 64 years,Man+,Total,46,11.9
2018,Manitoba,65 years and over,Man+,Total,46,5.2
2018,Manitoba,Total,Woman+,Total,46,11.0
2018,Manitoba,Under 18 years,Woman+,Total,46,12.3
2018,Manitoba,18 to 64 years,Woman+,Total,46,11.7
2018,Manitoba,65 years and over,Woman+,Total,46,6.9
2018,Manitoba,Total,All genders,Persons in economic families,46,8.1
2018,Manitoba,Total,Man+,Persons in economic families,46,7.8
2018,Manitoba,Total,Woman+,Persons in economic families,46,8.4
2018,Manitoba,65 years and over,All genders,Seniors in economic families,46,3.1
2018,Manitoba,65 years and over,Man+,Seniors in economic families,46,2.4
2018,Manitoba,65 years and over,Woman+,Seniors in economic families,46,3.8
2018,Manitoba,Under 18 years,All genders,Persons in economic families,46,12.7
2018,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,9.3
2018,Manitoba,Under 18 years,All genders,Persons in all other economic families,46,22.7
2018,Manitoba,18 to 64 years,All genders,Persons in economic families,46,7.2
2018,Manitoba,18 to 64 years,Man+,Persons in economic families,46,6.4
2018,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,8.0
2018,Manitoba,Total,All genders,Persons not in an economic family,46,28.4
2018,Manitoba,Total,Man+,Persons not in an economic family,46,30.2
2018,Manitoba,Total,Woman+,Persons not in an economic family,46,26.5
2018,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,13.5
2018,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,16.5
2018,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,12.2
2018,Manitoba,,All genders,Non-seniors not in an economic family,46,34.7
2018,Manitoba,,Man+,Non-seniors not in an economic family,46,33.2
2018,Manitoba,,Woman+,Non-seniors not in an economic family,46,37.0
2019,Manitoba,Total,All genders,Total,46,11.7
2019,Manitoba,Under 18 years,All genders,Total,46,13.7
2019,Manitoba,18 to 64 years,All genders,Total,46,12.6
2019,Manitoba,65 years and over,All genders,Total,46,5.6
2019,Manitoba,Total,Man+,Total,46,12.3
2019,Manitoba,Under 18 years,Man+,Total,46,15.1
2019,Manitoba,18 to 64 years,Man+,Total,46,13.0
2019,Manitoba,65 years and over,Man+,Total,46,5.2
2019,Manitoba,Total,Woman+,Total,46,11.1
2019,Manitoba,Under 18 years,Woman+,Total,46,12.1
2019,Manitoba,18 to 64 years,Woman+,Total,46,12.2
2019,Manitoba,65 years and over,Woman+,Total,46,6.0
2019,Manitoba,Total,All genders,Persons in economic families,46,8.3
2019,Manitoba,Total,Man+,Persons in economic families,46,8.3
2019,Manitoba,Total,Woman+,Persons in economic families,46,8.4
2019,Manitoba,Under 18 years,All genders,Persons in economic families,46,13.7
2019,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,10.6
2019,Manitoba,18 to 64 years,All genders,Persons in economic families,46,7.4
2019,Manitoba,18 to 64 years,Man+,Persons in economic families,46,6.8
2019,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,8.1
2019,Manitoba,Total,All genders,Persons not in an economic family,46,30.1
2019,Manitoba,Total,Man+,Persons not in an economic family,46,33.6
2019,Manitoba,Total,Woman+,Persons not in an economic family,46,26.3
2019,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,14.1
2019,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,19.1
2019,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,11.8
2019,Manitoba,,All genders,Non-seniors not in an economic family,46,36.8
2019,Manitoba,,Man+,Non-seniors not in an economic family,46,36.7
2019,Manitoba,,Woman+,Non-seniors not in an economic family,46,36.9
2020,Manitoba,Total,All genders,Total,46,7.0
2020,Manitoba,Under 18 years,All genders,Total,46,5.9
2020,Manitoba,18 to 64 years,All genders,Total,46,8.5
2020,Manitoba,65 years and over,All genders,Total,46,2.3
2020,Manitoba,Total,Man+,Total,46,7.3
2020,Manitoba,Under 18 years,Man+,Total,46,6.7
2020,Manitoba,18 to 64 years,Man+,Total,46,9.0
2020,Manitoba,65 years and over,Man+,Total,46,1.4
2020,Manitoba,Total,Woman+,Total,46,6.6
2020,Manitoba,Under 18 years,Woman+,Total,46,5.2
2020,Manitoba,18 to 64 years,Woman+,Total,46,8.1
2020,Manitoba,65 years and over,Woman+,Total,46,3.1
2020,Manitoba,Total,All genders,Persons in economic families,46,4.6
2020,Manitoba,Total,Man+,Persons in economic families,46,4.5
2020,Manitoba,Total,Woman+,Persons in economic families,46,4.8
2020,Manitoba,65 years and over,All genders,Seniors in economic families,46,0.9
2020,Manitoba,Under 18 years,All genders,Persons in economic families,46,5.8
2020,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,4.1
2020,Manitoba,18 to 64 years,All genders,Persons in economic families,46,5.0
2020,Manitoba,18 to 64 years,Man+,Persons in economic families,46,4.6
2020,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,5.3
2020,Manitoba,Total,All genders,Persons not in an economic family,46,19.6
2020,Manitoba,Total,Man+,Persons not in an economic family,46,22.2
2020,Manitoba,Total,Woman+,Persons not in an economic family,46,16.7
2020,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,5.8
2020,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,5.0
2020,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,6.1
2020,Manitoba,,All genders,Non-seniors not in an economic family,46,25.7
2020,Manitoba,,Man+,Non-seniors not in an economic family,46,26.1
2020,Manitoba,,Woman+,Non-seniors not in an economic family,46,25.0
2021,Manitoba,Total,All genders,Total,46,9.0
2021,Manitoba,Under 18 years,All genders,Total,46,9.0
2021,Manitoba,18 to 64 years,All genders,Total,46,9.8
2021,Manitoba,65 years and over,All genders,Total,46,5.7
2021,Manitoba,Total,Man+,Total,46,9.0
2021,Manitoba,Under 18 years,Man+,Total,46,8.9
2021,Manitoba,18 to 64 years,Man+,Total,46,10.2
2021,Manitoba,65 years and over,Man+,Total,46,4.3
2021,Manitoba,Total,Woman+,Total,46,9.0
2021,Manitoba,Under 18 years,Woman+,Total,46,9.2
2021,Manitoba,18 to 64 years,Woman+,Total,46,9.5
2021,Manitoba,65 years and over,Woman+,Total,46,6.9
2021,Manitoba,Total,All genders,Persons in economic families,46,6.0
2021,Manitoba,Total,Man+,Persons in economic families,46,5.7
2021,Manitoba,Total,Woman+,Persons in economic families,46,6.2
2021,Manitoba,Under 18 years,All genders,Persons in economic families,46,9.0
2021,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,4.9
2021,Manitoba,18 to 64 years,All genders,Persons in economic families,46,5.7
2021,Manitoba,18 to 64 years,Man+,Persons in economic families,46,5.6
2021,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,5.9
2021,Manitoba,Total,All genders,Persons not in an economic family,46,25.0
2021,Manitoba,Total,Man+,Persons not in an economic family,46,26.1
2021,Manitoba,Total,Woman+,Persons not in an economic family,46,23.8
2021,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,16.4
2021,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,17.5
2021,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,15.7
2021,Manitoba,,All genders,Non-seniors not in an economic family,46,29.1
2021,Manitoba,,Man+,Non-seniors not in an economic family,46,28.6
2021,Manitoba,,Woman+,Non-seniors not in an economic family,46,29.8
2022,Manitoba,Total,All genders,Total,46,11.4
2022,Manitoba,Under 18 years,All genders,Total,46,12.9
2022,Manitoba,18 to 64 years,All genders,Total,46,12.2
2022,Manitoba,65 years and over,All genders,Total,46,6.6
2022,Manitoba,Total,Man+,Total,46,11.1
2022,Manitoba,Under 18 years,Man+,Total,46,13.1
2022,Manitoba,18 to 64 years,Man+,Total,46,11.8
2022,Manitoba,65 years and over,Man+,Total,46,5.8
2022,Manitoba,Total,Woman+,Total,46,11.7
2022,Manitoba,Under 18 years,Woman+,Total,46,12.7
2022,Manitoba,18 to 64 years,Woman+,Total,46,12.6
2022,Manitoba,65 years and over,Woman+,Total,46,7.3
2022,Manitoba,Total,All genders,Persons in economic families,46,8.5
2022,Manitoba,Total,Man+,Persons in economic families,46,8.1
2022,Manitoba,Total,Woman+,Persons in economic families,46,9.0
2022,Manitoba,65 years and over,All genders,Seniors in economic families,46,3.4
2022,Manitoba,65 years and over,Man+,Seniors in economic families,46,3.0
2022,Manitoba,65 years and over,Woman+,Seniors in economic families,46,3.9
2022,Manitoba,Under 18 years,All genders,Persons in economic families,46,12.7
2022,Manitoba,Under 18 years,All genders,Persons in couple families with children,46,8.5
2022,Manitoba,Under 18 years,All genders,Persons in all other economic families,46,19.7
2022,Manitoba,18 to 64 years,All genders,Persons in economic families,46,8.0
2022,Manitoba,18 to 64 years,Man+,Persons in economic families,46,7.1
2022,Manitoba,18 to 64 years,Woman+,Persons in economic families,46,8.8
2022,Manitoba,Total,All genders,Persons not in an economic family,46,26.5
2022,Manitoba,Total,Man+,Persons not in an economic family,46,27.4
2022,Manitoba,Total,Woman+,Persons not in an economic family,46,25.7
2022,Manitoba,65 years and over,All genders,Seniors not in an economic family,46,14.2
2022,Manitoba,65 years and over,Man+,Seniors not in an economic family,46,16.1
2022,Manitoba,65 years and over,Woman+,Seniors not in an economic family,46,13.3
2022,Manitoba,,All genders,Non-seniors not in an economic family,46,32.2
2022,Manitoba,,Man+,Non-seniors not in an economic family,46,30.5
2022,Manitoba,,Woman+,Non-seniors not in an economic family,46,34.6
2023,Manitoba,Total,All genders,Total,46,10.6
2023,Manitoba,Under 18 years,All genders,Total,46,12.5
2023,Manitoba,18 to 64 years,All genders,Total,46,11.6
2023,Manitoba,65 years and over,All genders,Total,46,4.8
2023,Manitoba,Total,Man+,Total,46,10.5
2023,Manitoba,Under 18 years,Man+,Total,46,13.0
2023,Manitoba,18 to 64 years,Man+,Total,46,11.1
2023,Manitoba,65 years and over,Man+,Total,46,4.7
2023,Manitoba,Total,Woman+,Total,46,10.7
2023,Manitoba,Under 18 years,Woman+,Total,46,12.0
2023,Manitoba,18 to 64 years,Woman+,Total,46,12.1
2023,Manitoba,65 years and over,Woman+,Total,46,4.8
2023,Manitoba,Total,All genders,Persons in economic families,46,7.9
2023,Manitoba,Total,Man+,Persons in economic families,46,7.7
2023,Manitoba,Total,Woman+,Persons in economic families,46,8.2
2023,Manitoba,65 years and over,All genders,Seniors in economic families,46,2.7
