Year,Units,Géographie,Type de famille économique,GeoCode,Value
2018,Dollars constants de 2024,Ontario,Familles économiques et personnes hors famille économique,35,77900.0
2018,Dollars constants de 2024,Ontario,Familles économiques,35,108700.0
2018,Dollars constants de 2024,Ontario,Familles de personnes âgées,35,82700.0
2018,Dollars constants de 2024,Ontario,Couples de personnes âgées,35,81000.0
2018,Dollars constants de 2024,Ontario,Autres familles de personnes âgées,35,92000.0
2018,Dollars constants de 2024,Ontario,Familles de personnes non âgées,35,115000.0
2018,Dollars constants de 2024,Ontario,Couples,35,104000.0
2018,Dollars constants de 2024,Ontario,Couples avec des enfants,35,126000.0
2018,Dollars constants de 2024,Ontario,Couples avec d'autres personnes apparentées,35,154000.0
2018,Dollars constants de 2024,Ontario,One-parent families,35,62400.0
2018,Dollars constants de 2024,Ontario,One-parent families in which the parent is a man+,35,67900.0
2018,Dollars constants de 2024,Ontario,One-parent families in which the parent is a woman+,35,60200.0
2018,Dollars constants de 2024,Ontario,Autres familles de personnes non âgées,35,96200.0
2018,Dollars constants de 2024,Ontario,Personnes hors famille économique,35,37600.0
2018,Dollars constants de 2024,Ontario,Personnes âgées hors famille économique,35,38300.0
2018,Dollars constants de 2024,Ontario,Senior men+ not in an economic family,35,40400.0
2018,Dollars constants de 2024,Ontario,Senior women+ not in an economic family,35,37100.0
2018,Dollars constants de 2024,Ontario,Personnes non âgées hors famille économique,35,37500.0
2018,Dollars constants de 2024,Ontario,Non-senior men+ not in an economic family,35,37400.0
2018,Dollars constants de 2024,Ontario,Non-senior women+ not in an economic family,35,37500.0
2018,Dollars constants de 2024,Provinces des Prairies,Familles économiques et personnes hors famille économique,,81500.0
2018,Dollars constants de 2024,Provinces des Prairies,Familles économiques,,110000.0
2018,Dollars constants de 2024,Provinces des Prairies,Familles de personnes âgées,,79800.0
2018,Dollars constants de 2024,Provinces des Prairies,Couples de personnes âgées,,78900.0
2018,Dollars constants de 2024,Provinces des Prairies,Autres familles de personnes âgées,,89600.0
2018,Dollars constants de 2024,Provinces des Prairies,Familles de personnes non âgées,,117500.0
2018,Dollars constants de 2024,Provinces des Prairies,Couples,,108700.0
2018,Dollars constants de 2024,Provinces des Prairies,Couples avec des enfants,,128300.0
2018,Dollars constants de 2024,Provinces des Prairies,Couples avec d'autres personnes apparentées,,155500.0
2018,Dollars constants de 2024,Provinces des Prairies,One-parent families,,64700.0
2018,Dollars constants de 2024,Provinces des Prairies,One-parent families in which the parent is a man+,,73300.0
2018,Dollars constants de 2024,Provinces des Prairies,One-parent families in which the parent is a woman+,,63200.0
2018,Dollars constants de 2024,Provinces des Prairies,Autres familles de personnes non âgées,,101400.0
2018,Dollars constants de 2024,Provinces des Prairies,Personnes hors famille économique,,42100.0
2018,Dollars constants de 2024,Provinces des Prairies,Personnes âgées hors famille économique,,37300.0
2018,Dollars constants de 2024,Provinces des Prairies,Senior men+ not in an economic family,,39900.0
2018,Dollars constants de 2024,Provinces des Prairies,Senior women+ not in an economic family,,35500.0
2018,Dollars constants de 2024,Provinces des Prairies,Personnes non âgées hors famille économique,,44200.0
2018,Dollars constants de 2024,Provinces des Prairies,Non-senior men+ not in an economic family,,47300.0
2018,Dollars constants de 2024,Provinces des Prairies,Non-senior women+ not in an economic family,,40400.0
2018,Dollars constants de 2024,Manitoba,Familles économiques et personnes hors famille économique,46,71300.0
2018,Dollars constants de 2024,Manitoba,Familles économiques,46,95600.0
2018,Dollars constants de 2024,Manitoba,Familles de personnes âgées,46,76100.0
2018,Dollars constants de 2024,Manitoba,Couples de personnes âgées,46,75000.0
2018,Dollars constants de 2024,Manitoba,Autres familles de personnes âgées,46,83600.0
2018,Dollars constants de 2024,Manitoba,Familles de personnes non âgées,46,101100.0
2018,Dollars constants de 2024,Manitoba,Couples,46,92900.0
2018,Dollars constants de 2024,Manitoba,Couples avec des enfants,46,111000.0
2018,Dollars constants de 2024,Manitoba,Couples avec d'autres personnes apparentées,46,141600.0
2018,Dollars constants de 2024,Manitoba,One-parent families,46,52700.0
2018,Dollars constants de 2024,Manitoba,One-parent families in which the parent is a man+,46,53300.0
2018,Dollars constants de 2024,Manitoba,One-parent families in which the parent is a woman+,46,52300.0
2018,Dollars constants de 2024,Manitoba,Autres familles de personnes non âgées,46,85900.0
2018,Dollars constants de 2024,Manitoba,Personnes hors famille économique,46,38600.0
2018,Dollars constants de 2024,Manitoba,Personnes âgées hors famille économique,46,36000.0
2018,Dollars constants de 2024,Manitoba,Senior men+ not in an economic family,46,41000.0
2018,Dollars constants de 2024,Manitoba,Senior women+ not in an economic family,46,33700.0
2018,Dollars constants de 2024,Manitoba,Personnes non âgées hors famille économique,46,39800.0
2018,Dollars constants de 2024,Manitoba,Non-senior men+ not in an economic family,46,40500.0
2018,Dollars constants de 2024,Manitoba,Non-senior women+ not in an economic family,46,39300.0
2018,Dollars constants de 2024,Saskatchewan,Familles économiques et personnes hors famille économique,47,74800.0
2018,Dollars constants de 2024,Saskatchewan,Familles économiques,47,103700.0
2018,Dollars constants de 2024,Saskatchewan,Familles de personnes âgées,47,78900.0
2018,Dollars constants de 2024,Saskatchewan,Couples de personnes âgées,47,78900.0
2018,Dollars constants de 2024,Saskatchewan,Autres familles de personnes âgées,47,80600.0
2018,Dollars constants de 2024,Saskatchewan,Familles de personnes non âgées,47,112300.0
2018,Dollars constants de 2024,Saskatchewan,Couples,47,105400.0
2018,Dollars constants de 2024,Saskatchewan,Couples avec des enfants,47,122300.0
2018,Dollars constants de 2024,Saskatchewan,Couples avec d'autres personnes apparentées,47,161700.0
2018,Dollars constants de 2024,Saskatchewan,One-parent families,47,55300.0
2018,Dollars constants de 2024,Saskatchewan,One-parent families in which the parent is a man+,47,69800.0
2018,Dollars constants de 2024,Saskatchewan,One-parent families in which the parent is a woman+,47,52500.0
2018,Dollars constants de 2024,Saskatchewan,Autres familles de personnes non âgées,47,92600.0
2018,Dollars constants de 2024,Saskatchewan,Personnes hors famille économique,47,38400.0
2018,Dollars constants de 2024,Saskatchewan,Personnes âgées hors famille économique,47,36100.0
2018,Dollars constants de 2024,Saskatchewan,Senior men+ not in an economic family,47,38000.0
2018,Dollars constants de 2024,Saskatchewan,Senior women+ not in an economic family,47,34400.0
2018,Dollars constants de 2024,Saskatchewan,Personnes non âgées hors famille économique,47,40700.0
2018,Dollars constants de 2024,Saskatchewan,Non-senior men+ not in an economic family,47,46700.0
2018,Dollars constants de 2024,Saskatchewan,Non-senior women+ not in an economic family,47,35100.0
2018,Dollars constants de 2024,Alberta,Familles économiques et personnes hors famille économique,48,87000.0
2018,Dollars constants de 2024,Alberta,Familles économiques,48,116800.0
2018,Dollars constants de 2024,Alberta,Familles de personnes âgées,48,81200.0
2018,Dollars constants de 2024,Alberta,Couples de personnes âgées,48,79800.0
2018,Dollars constants de 2024,Alberta,Autres familles de personnes âgées,48,91700.0
2018,Dollars constants de 2024,Alberta,Familles de personnes non âgées,48,125300.0
2018,Dollars constants de 2024,Alberta,Couples,48,115300.0
2018,Dollars constants de 2024,Alberta,Couples avec des enfants,48,135600.0
2018,Dollars constants de 2024,Alberta,Couples avec d'autres personnes apparentées,48,156600.0
2018,Dollars constants de 2024,Alberta,One-parent families,48,75300.0
2018,Dollars constants de 2024,Alberta,One-parent families in which the parent is a man+,48,90800.0
2018,Dollars constants de 2024,Alberta,One-parent families in which the parent is a woman+,48,71700.0
2018,Dollars constants de 2024,Alberta,Autres familles de personnes non âgées,48,105500.0
2018,Dollars constants de 2024,Alberta,Personnes hors famille économique,48,44000.0
2018,Dollars constants de 2024,Alberta,Personnes âgées hors famille économique,48,38700.0
2018,Dollars constants de 2024,Alberta,Senior men+ not in an economic family,48,39900.0
2018,Dollars constants de 2024,Alberta,Senior women+ not in an economic family,48,37300.0
2018,Dollars constants de 2024,Alberta,Personnes non âgées hors famille économique,48,46100.0
2018,Dollars constants de 2024,Alberta,Non-senior men+ not in an economic family,48,49600.0
2018,Dollars constants de 2024,Alberta,Non-senior women+ not in an economic family,48,42400.0
2018,Dollars constants de 2024,Colombie-Britannique,Familles économiques et personnes hors famille économique,59,71200.0
2018,Dollars constants de 2024,Colombie-Britannique,Familles économiques,59,108900.0
2018,Dollars constants de 2024,Colombie-Britannique,Familles de personnes âgées,59,83500.0
2018,Dollars constants de 2024,Colombie-Britannique,Couples de personnes âgées,59,79600.0
2018,Dollars constants de 2024,Colombie-Britannique,Autres familles de personnes âgées,59,111000.0
2018,Dollars constants de 2024,Colombie-Britannique,Familles de personnes non âgées,59,116700.0
2018,Dollars constants de 2024,Colombie-Britannique,Couples,59,106000.0
2018,Dollars constants de 2024,Colombie-Britannique,Couples avec des enfants,59,130800.0
2018,Dollars constants de 2024,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,154600.0
2018,Dollars constants de 2024,Colombie-Britannique,One-parent families,59,72400.0
2018,Dollars constants de 2024,Colombie-Britannique,One-parent families in which the parent is a man+,59,85100.0
2018,Dollars constants de 2024,Colombie-Britannique,One-parent families in which the parent is a woman+,59,68900.0
2018,Dollars constants de 2024,Colombie-Britannique,Autres familles de personnes non âgées,59,86500.0
2018,Dollars constants de 2024,Colombie-Britannique,Personnes hors famille économique,59,37100.0
2018,Dollars constants de 2024,Colombie-Britannique,Personnes âgées hors famille économique,59,36400.0
2018,Dollars constants de 2024,Colombie-Britannique,Senior men+ not in an economic family,59,36700.0
2018,Dollars constants de 2024,Colombie-Britannique,Senior women+ not in an economic family,59,35500.0
2018,Dollars constants de 2024,Colombie-Britannique,Personnes non âgées hors famille économique,59,37800.0
2018,Dollars constants de 2024,Colombie-Britannique,Non-senior men+ not in an economic family,59,39600.0
2018,Dollars constants de 2024,Colombie-Britannique,Non-senior women+ not in an economic family,59,34800.0
2018,Dollars constants de 2024,Territoires,Familles économiques et personnes hors famille économique,,98700.0
2018,Dollars constants de 2024,Territoires,Familles économiques,,125800.0
2018,Dollars constants de 2024,Territoires,Familles de personnes âgées,,83500.0
2018,Dollars constants de 2024,Territoires,Couples de personnes âgées,,107500.0
2018,Dollars constants de 2024,Territoires,Autres familles de personnes âgées,,66500.0
2018,Dollars constants de 2024,Territoires,Familles de personnes non âgées,,133700.0
2018,Dollars constants de 2024,Territoires,Couples,,151100.0
2018,Dollars constants de 2024,Territoires,Couples avec des enfants,,151900.0
2018,Dollars constants de 2024,Territoires,Couples avec d'autres personnes apparentées,,219500.0
2018,Dollars constants de 2024,Territoires,One-parent families,,80700.0
2018,Dollars constants de 2024,Territoires,One-parent families in which the parent is a man+,,91100.0
2018,Dollars constants de 2024,Territoires,One-parent families in which the parent is a woman+,,74900.0
2018,Dollars constants de 2024,Territoires,Autres familles de personnes non âgées,,107400.0
2018,Dollars constants de 2024,Territoires,Personnes hors famille économique,,58600.0
2018,Dollars constants de 2024,Territoires,Personnes âgées hors famille économique,,36600.0
2018,Dollars constants de 2024,Territoires,Senior men+ not in an economic family,,36000.0
2018,Dollars constants de 2024,Territoires,Senior women+ not in an economic family,,42300.0
2018,Dollars constants de 2024,Territoires,Personnes non âgées hors famille économique,,65500.0
2018,Dollars constants de 2024,Territoires,Non-senior men+ not in an economic family,,65500.0
2018,Dollars constants de 2024,Territoires,Non-senior women+ not in an economic family,,70300.0
2018,Dollars constants de 2024,Yukon,Familles économiques et personnes hors famille économique,60,86000.0
2018,Dollars constants de 2024,Yukon,Familles économiques,60,116000.0
2018,Dollars constants de 2024,Yukon,Familles de personnes âgées,60,92600.0
2018,Dollars constants de 2024,Yukon,Couples de personnes âgées,60,95800.0
2018,Dollars constants de 2024,Yukon,Autres familles de personnes âgées,60,
2018,Dollars constants de 2024,Yukon,Familles de personnes non âgées,60,119000.0
2018,Dollars constants de 2024,Yukon,Couples,60,125300.0
2018,Dollars constants de 2024,Yukon,Couples avec des enfants,60,142100.0
2018,Dollars constants de 2024,Yukon,Couples avec d'autres personnes apparentées,60,
2018,Dollars constants de 2024,Yukon,One-parent families,60,77800.0
2018,Dollars constants de 2024,Yukon,One-parent families in which the parent is a man+,60,
2018,Dollars constants de 2024,Yukon,One-parent families in which the parent is a woman+,60,71500.0
2018,Dollars constants de 2024,Yukon,Autres familles de personnes non âgées,60,
2018,Dollars constants de 2024,Yukon,Personnes hors famille économique,60,54800.0
2018,Dollars constants de 2024,Yukon,Personnes âgées hors famille économique,60,36600.0
2018,Dollars constants de 2024,Yukon,Senior men+ not in an economic family,60,
2018,Dollars constants de 2024,Yukon,Senior women+ not in an economic family,60,42400.0
